b,ccnum,ccty,loa,k,Nind,cty_lab,region_lab,area_lab,ind_lab,misind_lab,measure_lab,agec2_lab,hship_lab,ciint_lab,survey,year,data_source,w_region,subg,nosubnat,measure,cty_2,,,,,,,,,,,,,,,,,,,,,
0.6217738,,BTN,region,66%,33,Bhutan,Thimphu,,Spirituality,,Uncensored headcount ratio (dep),,,,GNH Survey 2094,2015,CBS,South Asia,24,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.7086551,,BTN,region,66%,33,Bhutan,Tashigang,,Spirituality,,Uncensored headcount ratio (dep),,,,GNH Survey 2095,2015,CBS,South Asia,25,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.6086231,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Spirituality,,Uncensored headcount ratio (dep),,,,GNH Survey 2096,2015,CBS,South Asia,26,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5296401,,BTN,region,66%,33,Bhutan,Trongsa,,Spirituality,,Uncensored headcount ratio (dep),,,,GNH Survey 2097,2015,CBS,South Asia,27,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.512055,,BTN,region,66%,33,Bhutan,Tsirang,,Spirituality,,Uncensored headcount ratio (dep),,,,GNH Survey 2098,2015,CBS,South Asia,28,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.6640655,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Spirituality,,Uncensored headcount ratio (dep),,,,GNH Survey 2099,2015,CBS,South Asia,29,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.598112,,BTN,region,66%,33,Bhutan,Zhemgang,,Spirituality,,Uncensored headcount ratio (dep),,,,GNH Survey 2100,2015,CBS,South Asia,30,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0821557,,BTN,region,66%,33,Bhutan,Bumthang,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2081,2015,CBS,South Asia,11,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1282285,,BTN,region,66%,33,Bhutan,Chukha,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2082,2015,CBS,South Asia,12,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1841183,,BTN,region,66%,33,Bhutan,Dagana,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2083,2015,CBS,South Asia,13,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.085917,,BTN,region,66%,33,Bhutan,Gasa,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2084,2015,CBS,South Asia,14,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0629703,,BTN,region,66%,33,Bhutan,Haa,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2085,2015,CBS,South Asia,15,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1262155,,BTN,region,66%,33,Bhutan,Lhuntse,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2086,2015,CBS,South Asia,16,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0898251,,BTN,region,66%,33,Bhutan,Mongar,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2087,2015,CBS,South Asia,17,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0688515,,BTN,region,66%,33,Bhutan,Paro,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2088,2015,CBS,South Asia,18,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1426586,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2089,2015,CBS,South Asia,19,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1006874,,BTN,region,66%,33,Bhutan,Punakha,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2090,2015,CBS,South Asia,20,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1266038,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2091,2015,CBS,South Asia,21,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1346857,,BTN,region,66%,33,Bhutan,Samtse,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2092,2015,CBS,South Asia,22,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.118622,,BTN,region,66%,33,Bhutan,Sarpang,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2093,2015,CBS,South Asia,23,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0685753,,BTN,region,66%,33,Bhutan,Thimphu,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2094,2015,CBS,South Asia,24,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0740046,,BTN,region,66%,33,Bhutan,Tashigang,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2095,2015,CBS,South Asia,25,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1371398,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2096,2015,CBS,South Asia,26,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0780777,,BTN,region,66%,33,Bhutan,Trongsa,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2097,2015,CBS,South Asia,27,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1272801,,BTN,region,66%,33,Bhutan,Tsirang,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2098,2015,CBS,South Asia,28,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0842931,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2099,2015,CBS,South Asia,29,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1291244,,BTN,region,66%,33,Bhutan,Zhemgang,,Mental health,,Uncensored headcount ratio (dep),,,,GNH Survey 2100,2015,CBS,South Asia,30,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4542558,,BTN,region,66%,33,Bhutan,Bumthang,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2081,2015,CBS,South Asia,11,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4676965,,BTN,region,66%,33,Bhutan,Chukha,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2082,2015,CBS,South Asia,12,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5424288,,BTN,region,66%,33,Bhutan,Dagana,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2083,2015,CBS,South Asia,13,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2728075,,BTN,region,66%,33,Bhutan,Gasa,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2084,2015,CBS,South Asia,14,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5094985,,BTN,region,66%,33,Bhutan,Haa,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2085,2015,CBS,South Asia,15,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.6478039,,BTN,region,66%,33,Bhutan,Lhuntse,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2086,2015,CBS,South Asia,16,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.3589167,,BTN,region,66%,33,Bhutan,Mongar,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2087,2015,CBS,South Asia,17,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4309832,,BTN,region,66%,33,Bhutan,Paro,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2088,2015,CBS,South Asia,18,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.6227458,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2089,2015,CBS,South Asia,19,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4320016,,BTN,region,66%,33,Bhutan,Punakha,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2090,2015,CBS,South Asia,20,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2091,2015,CBS,South Asia,21,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5457244,,BTN,region,66%,33,Bhutan,Samtse,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2092,2015,CBS,South Asia,22,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5376345,,BTN,region,66%,33,Bhutan,Sarpang,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2093,2015,CBS,South Asia,23,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4451218,,BTN,region,66%,33,Bhutan,Thimphu,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2094,2015,CBS,South Asia,24,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4942734,,BTN,region,66%,33,Bhutan,Tashigang,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2095,2015,CBS,South Asia,25,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4106766,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2096,2015,CBS,South Asia,26,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.620808,,BTN,region,66%,33,Bhutan,Trongsa,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2097,2015,CBS,South Asia,27,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4465785,,BTN,region,66%,33,Bhutan,Tsirang,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2098,2015,CBS,South Asia,28,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4990044,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2099,2015,CBS,South Asia,29,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.6162494,,BTN,region,66%,33,Bhutan,Zhemgang,,Self-reported health status,,Uncensored headcount ratio (dep),,,,GNH Survey 2100,2015,CBS,South Asia,30,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1341693,,BTN,region,66%,33,Bhutan,Bumthang,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2081,2015,CBS,South Asia,11,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1009493,,BTN,region,66%,33,Bhutan,Chukha,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2082,2015,CBS,South Asia,12,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1770371,,BTN,region,66%,33,Bhutan,Dagana,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2083,2015,CBS,South Asia,13,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1116038,,BTN,region,66%,33,Bhutan,Gasa,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2084,2015,CBS,South Asia,14,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0516396,,BTN,region,66%,33,Bhutan,Haa,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2085,2015,CBS,South Asia,15,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0973895,,BTN,region,66%,33,Bhutan,Lhuntse,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2086,2015,CBS,South Asia,16,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0807838,,BTN,region,66%,33,Bhutan,Mongar,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2087,2015,CBS,South Asia,17,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0573762,,BTN,region,66%,33,Bhutan,Paro,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2088,2015,CBS,South Asia,18,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0814548,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2089,2015,CBS,South Asia,19,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1274757,,BTN,region,66%,33,Bhutan,Punakha,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2090,2015,CBS,South Asia,20,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1293868,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2091,2015,CBS,South Asia,21,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1188258,,BTN,region,66%,33,Bhutan,Samtse,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2092,2015,CBS,South Asia,22,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1363595,,BTN,region,66%,33,Bhutan,Sarpang,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2093,2015,CBS,South Asia,23,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0946495,,BTN,region,66%,33,Bhutan,Thimphu,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2094,2015,CBS,South Asia,24,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1058971,,BTN,region,66%,33,Bhutan,Tashigang,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2095,2015,CBS,South Asia,25,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1140667,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2096,2015,CBS,South Asia,26,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0712534,,BTN,region,66%,33,Bhutan,Trongsa,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2097,2015,CBS,South Asia,27,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.092767,,BTN,region,66%,33,Bhutan,Tsirang,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2098,2015,CBS,South Asia,28,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0800011,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2099,2015,CBS,South Asia,29,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1124393,,BTN,region,66%,33,Bhutan,Zhemgang,,Healthy days,,Uncensored headcount ratio (dep),,,,GNH Survey 2100,2015,CBS,South Asia,30,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1200376,,BTN,region,66%,33,Bhutan,Bumthang,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2081,2015,CBS,South Asia,11,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0548364,,BTN,region,66%,33,Bhutan,Chukha,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2082,2015,CBS,South Asia,12,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0862489,,BTN,region,66%,33,Bhutan,Dagana,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2083,2015,CBS,South Asia,13,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0699736,,BTN,region,66%,33,Bhutan,Gasa,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2084,2015,CBS,South Asia,14,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1246381,,BTN,region,66%,33,Bhutan,Haa,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2085,2015,CBS,South Asia,15,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.166547,,BTN,region,66%,33,Bhutan,Lhuntse,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2086,2015,CBS,South Asia,16,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0780925,,BTN,region,66%,33,Bhutan,Mongar,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2087,2015,CBS,South Asia,17,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1493199,,BTN,region,66%,33,Bhutan,Paro,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2088,2015,CBS,South Asia,18,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1351444,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2089,2015,CBS,South Asia,19,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1236779,,BTN,region,66%,33,Bhutan,Punakha,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2090,2015,CBS,South Asia,20,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1541981,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2091,2015,CBS,South Asia,21,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.133009,,BTN,region,66%,33,Bhutan,Samtse,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2092,2015,CBS,South Asia,22,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1469789,,BTN,region,66%,33,Bhutan,Sarpang,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2093,2015,CBS,South Asia,23,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0999651,,BTN,region,66%,33,Bhutan,Thimphu,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2094,2015,CBS,South Asia,24,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0815164,,BTN,region,66%,33,Bhutan,Tashigang,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2095,2015,CBS,South Asia,25,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.076766,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2096,2015,CBS,South Asia,26,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2617484,,BTN,region,66%,33,Bhutan,Trongsa,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2097,2015,CBS,South Asia,27,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.0994973,,BTN,region,66%,33,Bhutan,Tsirang,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2098,2015,CBS,South Asia,28,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.103143,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2099,2015,CBS,South Asia,29,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2096456,,BTN,region,66%,33,Bhutan,Zhemgang,,Disability,,Uncensored headcount ratio (dep),,,,GNH Survey 2100,2015,CBS,South Asia,30,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.489728,,BTN,region,66%,33,Bhutan,Bumthang,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2081,2015,CBS,South Asia,11,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4745063,,BTN,region,66%,33,Bhutan,Chukha,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2082,2015,CBS,South Asia,12,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.6354556,,BTN,region,66%,33,Bhutan,Dagana,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2083,2015,CBS,South Asia,13,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4003547,,BTN,region,66%,33,Bhutan,Gasa,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2084,2015,CBS,South Asia,14,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5791229,,BTN,region,66%,33,Bhutan,Haa,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2085,2015,CBS,South Asia,15,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.623605,,BTN,region,66%,33,Bhutan,Lhuntse,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2086,2015,CBS,South Asia,16,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.784575,,BTN,region,66%,33,Bhutan,Mongar,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2087,2015,CBS,South Asia,17,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5206249,,BTN,region,66%,33,Bhutan,Paro,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2088,2015,CBS,South Asia,18,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5822439,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2089,2015,CBS,South Asia,19,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.619574,,BTN,region,66%,33,Bhutan,Punakha,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2090,2015,CBS,South Asia,20,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.460967,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2091,2015,CBS,South Asia,21,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5166706,,BTN,region,66%,33,Bhutan,Samtse,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2092,2015,CBS,South Asia,22,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.6312686,,BTN,region,66%,33,Bhutan,Sarpang,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2093,2015,CBS,South Asia,23,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4846709,,BTN,region,66%,33,Bhutan,Thimphu,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2094,2015,CBS,South Asia,24,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.6170395,,BTN,region,66%,33,Bhutan,Tashigang,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2095,2015,CBS,South Asia,25,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5170736,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2096,2015,CBS,South Asia,26,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.5835536,,BTN,region,66%,33,Bhutan,Trongsa,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2097,2015,CBS,South Asia,27,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.6113062,,BTN,region,66%,33,Bhutan,Tsirang,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2098,2015,CBS,South Asia,28,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.6449061,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2099,2015,CBS,South Asia,29,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.4682615,,BTN,region,66%,33,Bhutan,Zhemgang,,Work,,Uncensored headcount ratio (dep),,,,GNH Survey 2100,2015,CBS,South Asia,30,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.3030142,,BTN,region,66%,33,Bhutan,Bumthang,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2081,2015,CBS,South Asia,11,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1990641,,BTN,region,66%,33,Bhutan,Chukha,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2082,2015,CBS,South Asia,12,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2899161,,BTN,region,66%,33,Bhutan,Dagana,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2083,2015,CBS,South Asia,13,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1585472,,BTN,region,66%,33,Bhutan,Gasa,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2084,2015,CBS,South Asia,14,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2422846,,BTN,region,66%,33,Bhutan,Haa,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2085,2015,CBS,South Asia,15,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.1671409,,BTN,region,66%,33,Bhutan,Lhuntse,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2086,2015,CBS,South Asia,16,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2494692,,BTN,region,66%,33,Bhutan,Mongar,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2087,2015,CBS,South Asia,17,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2213237,,BTN,region,66%,33,Bhutan,Paro,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2088,2015,CBS,South Asia,18,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2273068,,BTN,region,66%,33,Bhutan,Pema Gatshel,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2089,2015,CBS,South Asia,19,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.3029878,,BTN,region,66%,33,Bhutan,Punakha,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2090,2015,CBS,South Asia,20,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.3261321,,BTN,region,66%,33,Bhutan,Samdrup Jongkhar,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2091,2015,CBS,South Asia,21,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2602182,,BTN,region,66%,33,Bhutan,Samtse,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2092,2015,CBS,South Asia,22,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.3406222,,BTN,region,66%,33,Bhutan,Sarpang,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2093,2015,CBS,South Asia,23,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.29338,,BTN,region,66%,33,Bhutan,Thimphu,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2094,2015,CBS,South Asia,24,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2505867,,BTN,region,66%,33,Bhutan,Tashigang,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2095,2015,CBS,South Asia,25,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2445257,,BTN,region,66%,33,Bhutan,Tashi Yangtse,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2096,2015,CBS,South Asia,26,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2545836,,BTN,region,66%,33,Bhutan,Trongsa,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2097,2015,CBS,South Asia,27,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2440341,,BTN,region,66%,33,Bhutan,Tsirang,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2098,2015,CBS,South Asia,28,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2611403,,BTN,region,66%,33,Bhutan,Wangdue Phodrang,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2099,2015,CBS,South Asia,29,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.2140024,,BTN,region,66%,33,Bhutan,Zhemgang,,Sleep,,Uncensored headcount ratio (dep),,,,GNH Survey 2100,2015,CBS,South Asia,30,,hd,BT,,,,,,,,,,,,,,,,,,,,,
0.499081,,BTN,region,66%,33,Bhutan,Bumthang,,Literacy,,Uncensored headcount ratio (dep),,,,GNH Survey 2081,2015,CBS,South Asia,11,,hd,BT,,,,,,,,,,,,,,,,,,,,,
